Proxy depth,d18O,Temperature,Published age,Age model error
(m),(VSMOW),(°„C),(yr BP),"(yr, 1¶“)"
2311.81,-39.45,-44.9,52470,1098.5
2312.19,-39.89,-46.2,52490,1098.75
2312.56,-39.45,-44.9,52510,1099.5
2312.97,-38.68,-42.6,52530,1100
2313.35,-38.84,-43.1,52550,1100.5
2313.71,-39.89,-46.3,52570,1101.25
2314.11,-40.09,-46.9,52590,1101.5
2314.50,-39.56,-45.3,52610,1101.75
2314.89,-39.45,-44.9,52630,1102.25
2315.30,-39.40,-44.8,52650,1102.5
2315.70,-39.73,-45.8,52670,1103.25
2316.09,-39.35,-44.6,52690,1104
2316.46,-39.86,-46.2,52710,1105
2316.84,-39.43,-44.8,52730,1105.25
2317.26,-38.42,-41.8,52750,1105.5
2317.68,-39.62,-45.4,52770,1106
2318.06,-39.10,-43.9,52790,1107
2318.46,-39.32,-44.5,52810,1107.5
2318.84,-38.94,-43.4,52830,1109
2319.22,-39.71,-45.7,52850,1109.25
2319.65,-39.35,-44.6,52870,1110
2320.04,-39.40,-44.8,52890,1111
2320.39,-39.33,-44.6,52910,1111.75
2320.80,-39.11,-43.9,52930,1112.75
2321.19,-39.39,-44.7,52950,1113.25
2321.54,-38.21,-41.1,52970,1113.5
2321.91,-39.11,-43.9,52990,1114.25
2322.28,-38.83,-43.0,53010,1115.75
2322.68,-39.60,-45.4,53030,1116.25
2323.08,-39.58,-45.3,53050,1117.25
2323.46,-39.30,-44.5,53070,1118.25
2323.85,-39.44,-44.9,53090,1118.75
2324.24,-38.53,-42.1,53110,1120
2324.61,-40.58,-48.4,53130,1120.75
2324.99,-39.04,-43.7,53150,1121
2325.35,-38.49,-42.0,53170,1122
2325.77,-38.28,-41.4,53190,1122.5
2326.12,-38.59,-42.3,53210,1123.5
2326.50,-38.72,-42.7,53230,1123.75
2326.92,-38.82,-43.0,53250,1124.5
2327.32,-39.64,-45.5,53270,1125
2327.72,-39.77,-45.9,53290,1125.25
2328.14,-37.88,-40.1,53310,1126
2328.52,-38.22,-41.2,53330,1126.25
2328.96,-39.59,-45.3,53350,1126.75
2329.38,-39.40,-44.8,53370,1127
2329.77,-38.67,-42.6,53390,1127.75
2330.20,-38.86,-43.1,53410,1128.5
2330.59,-39.25,-44.3,53430,1129
2330.98,-38.16,-41.0,53450,1129.75
2331.34,-39.24,-44.3,53470,1130
2331.77,-38.72,-42.7,53490,1130.5
2332.19,-39.14,-44.0,53510,1131.25
2332.61,-38.35,-41.6,53530,1131.75
2333.02,-38.86,-43.1,53550,1132.25
2333.45,-38.06,-40.7,53570,1133.25
2333.88,-37.96,-40.4,53590,1133.75
2334.29,-39.63,-45.5,53610,1134
2334.69,-38.76,-42.8,53630,1134.5
2335.08,-39.80,-46.0,53650,1135
2335.45,-39.12,-43.9,53670,1136
2335.85,-39.02,-43.6,53690,1136.75
2336.27,-39.72,-45.8,53710,1137.25
2336.68,-38.37,-41.6,53730,1138.5
2337.05,-38.30,-41.4,53750,1138.75
2337.47,-38.88,-43.2,53770,1139.25
2337.91,-38.25,-41.3,53790,1139.5
2338.31,-38.29,-41.4,53810,1140
2338.77,-37.71,-39.6,53830,1140.5
2339.23,-37.51,-39.0,53850,1141
2339.62,-38.19,-41.1,53870,1142.25
2340.04,-38.78,-42.9,53890,1142.5
2340.38,-38.85,-43.1,53910,1144.25
2340.73,-41.23,-50.3,53930,1144.75
2341.08,-41.31,-50.6,53950,1145.5
2341.38,-41.63,-51.6,53970,1145.75
2341.78,-39.30,-44.5,53990,1146.25
2342.23,-38.65,-42.5,54010,1147
2342.67,-38.43,-41.8,54030,1147.5
2343.06,-38.94,-43.4,54050,1148.25
2343.43,-38.63,-42.4,54070,1148.5
2343.81,-39.12,-43.9,54090,1149
2344.25,-39.16,-44.0,54110,1149.5
2344.63,-39.61,-45.4,54130,1149.75
2345.12,-37.76,-39.8,54150,1150
2345.52,-39.94,-46.4,54170,1150.25
2345.79,-43.59,-57.5,54190,1151
2346.05,-41.93,-52.5,54210,1151.75
2346.31,-42.59,-54.5,54230,1152.25
2346.56,-42.82,-55.2,54250,1152.5
2346.82,-43.08,-56.0,54270,1153
2347.10,-41.81,-52.1,54290,1154
2347.36,-42.99,-55.7,54310,1154.75
2347.62,-42.11,-53.0,54330,1155.5
2347.85,-42.96,-55.6,54350,1156
2348.08,-42.65,-54.7,54370,1156.25
2348.31,-43.31,-56.7,54390,1157
2348.52,-41.74,-51.9,54410,1157
2348.76,-43.71,-57.9,54430,1157.75
2349.00,-43.64,-57.7,54450,1158.5
2349.20,-42.42,-54.0,54470,1159.25
2349.42,-42.61,-54.6,54490,1159.5
2349.64,-43.23,-56.4,54510,1160.25
2349.88,-42.69,-54.8,54530,1160.5
2350.11,-42.00,-52.7,54550,1160.75
2350.36,-42.15,-53.2,54570,1161
2350.57,-43.16,-56.2,54590,1161.75
2350.80,-42.64,-54.7,54610,1162.5
2351.03,-41.70,-51.8,54630,1163
2351.24,-42.69,-54.8,54650,1163.25
2351.46,-42.30,-53.6,54670,1163.75
2351.67,-43.03,-55.8,54690,1164
2351.89,-42.69,-54.8,54710,1164
2352.13,-40.80,-49.0,54730,1164.75
2352.39,-41.04,-49.8,54750,1166
2352.63,-43.39,-56.9,54770,1166.5
2352.88,-40.94,-49.5,54790,1167.25
2353.14,-42.63,-54.6,54810,1167.5
2353.38,-41.02,-49.7,54830,1168
2353.65,-41.13,-50.1,54850,1169
2353.99,-39.07,-43.8,54870,1170
2354.29,-37.64,-39.4,54890,1171.25
2354.64,-37.08,-37.7,54910,1172.5
2355.00,-38.86,-43.1,54930,1173.5
2355.34,-40.23,-47.3,54950,1174.25
2355.59,-43.11,-56.1,54970,1175
2355.85,-42.30,-53.6,54990,1175.75
2356.09,-43.03,-55.8,55010,1177
2356.27,-42.81,-55.2,55030,1177.25
2356.48,-42.46,-54.1,55050,1177.75
2356.70,-44.05,-58.9,55070,1178.5
2356.90,-41.11,-50.0,55090,1178.75
2357.09,-41.89,-52.4,55110,1179.25
2357.31,-43.56,-57.5,55130,1179.75
2357.54,-42.14,-53.1,55150,1180.25
2357.73,-42.71,-54.9,55170,1180.5
2357.93,-43.56,-57.4,55190,1181.25
2358.15,-42.03,-52.8,55210,1182
2358.34,-43.96,-58.7,55230,1182.25
2358.56,-43.46,-57.1,55250,1182.75
2358.78,-42.57,-54.4,55270,1182.75
2359.01,-40.96,-49.5,55290,1183
2359.20,-41.54,-51.3,55310,1183.25
2359.41,-41.31,-50.6,55330,1183.5
2359.64,-41.28,-50.5,55350,1183.75
2359.93,-42.10,-53.0,55370,1184.25
2360.24,-39.71,-45.7,55390,1185
2360.58,-37.83,-40.0,55410,1186.25
2360.91,-39.34,-44.6,55430,1186.5
2361.22,-39.20,-44.1,55450,1186.5
2361.54,-39.55,-45.2,55470,1187
2361.88,-38.67,-42.5,55490,1187.25
2362.25,-39.96,-46.5,55510,1188
2362.56,-38.98,-43.5,55530,1188.75
2362.87,-40.00,-46.6,55550,1189.5
2363.22,-39.58,-45.3,55570,1190.5
2363.59,-39.48,-45.0,55590,1191
2364.01,-39.37,-44.7,55610,1191.5
2364.39,-39.31,-44.5,55630,1192
2364.75,-38.21,-41.1,55650,1193
2365.12,-39.07,-43.8,55670,1193.75
2365.50,-38.97,-43.5,55690,1194.5
2365.81,-39.77,-45.9,55710,1194.75
2366.06,-39.87,-46.2,55730,1195
2366.32,-41.11,-50.0,55750,1196
2366.56,-41.96,-52.6,55770,1196
2366.83,-44.06,-59.0,55790,1196.75
2367.07,-44.00,-58.8,55810,1197
2367.30,-40.61,-48.5,55830,1197.25
2367.51,-43.12,-56.1,55850,1198
2367.74,-43.54,-57.4,55870,1198.5
2367.94,-43.58,-57.5,55890,1199
2368.16,-42.50,-54.2,55910,1199.75
2368.39,-42.05,-52.9,55930,1200
2368.60,-44.22,-59.5,55950,1200.75
2368.83,-42.32,-53.7,55970,1201.25
2369.05,-42.24,-53.4,55990,1201.75
2369.27,-42.98,-55.7,56010,1202
2369.50,-43.18,-56.3,56030,1202.5
2369.72,-42.26,-53.5,56050,1203.25
2369.93,-41.88,-52.3,56070,1203.5
2370.14,-41.45,-51.0,56090,1204.5
2370.38,-41.98,-52.6,56110,1205.25
2370.62,-43.06,-55.9,56130,1206
2370.83,-43.26,-56.5,56150,1206.5
2371.04,-42.31,-53.6,56170,1207.5
2371.27,-41.85,-52.2,56190,1208.25
2371.50,-41.01,-49.7,56210,1208.5
2371.72,-43.51,-57.3,56230,1208.75
2371.98,-42.83,-55.2,56250,1209.75
2372.23,-41.92,-52.5,56270,1210
2372.41,-41.71,-51.8,56290,1210.5
2372.63,-42.35,-53.8,56310,1211.25
2372.88,-43.53,-57.4,56330,1211.5
2373.11,-41.82,-52.2,56350,1212
2373.37,-41.57,-51.4,56370,1212.5
2373.63,-42.11,-53.0,56390,1213.5
2373.91,-42.31,-53.6,56410,1214.5
2374.16,-41.26,-50.5,56430,1215
2374.41,-41.05,-49.8,56450,1215
2374.67,-41.37,-50.8,56470,1215.5
2374.94,-40.79,-49.0,56490,1216
2375.21,-41.49,-51.2,56510,1216.75
2375.51,-41.26,-50.4,56530,1216.75
2375.81,-41.04,-49.8,56550,1217
2376.08,-40.62,-48.5,56570,1217.5
2376.34,-40.26,-47.4,56590,1218
2376.65,-40.54,-48.3,56610,1219.25
2377.00,-40.83,-49.1,56630,1219.75
2377.33,-39.77,-45.9,56650,1220.25
2377.65,-39.54,-45.2,56670,1220.25
2377.97,-40.32,-47.6,56690,1220.75
2378.30,-39.99,-46.6,56710,1221.5
2378.63,-40.23,-47.3,56730,1222.75
2378.95,-40.48,-48.1,56750,1223.25
2379.26,-39.28,-44.4,56770,1223.75
2379.54,-40.36,-47.7,56790,1223.75
2379.82,-41.04,-49.8,56810,1224.5
2380.13,-41.44,-51.0,56830,1225.25
2380.42,-40.03,-46.7,56850,1226.25
2380.74,-40.16,-47.1,56870,1226.25
2381.01,-40.10,-46.9,56890,1227.25
2381.32,-40.58,-48.4,56910,1227.75
2381.61,-41.01,-49.7,56930,1228.25
2381.91,-40.63,-48.5,56950,1228.5
2382.20,-39.37,-44.7,56970,1229.25
2382.49,-40.95,-49.5,56990,1229.75
2382.79,-41.48,-51.1,57010,1229.75
2383.10,-41.67,-51.7,57030,1230.5
2383.42,-40.14,-47.0,57050,1231
2383.74,-40.83,-49.1,57070,1231.5
2384.07,-40.46,-48.0,57090,1231.75
2384.33,-40.80,-49.0,57110,1232.75
2384.60,-40.67,-48.6,57130,1232.75
2384.93,-39.53,-45.2,57150,1233
2385.22,-40.79,-49.0,57170,1233.5
2385.53,-40.53,-48.2,57190,1234
2385.85,-40.43,-47.9,57210,1234
2386.16,-40.64,-48.6,57230,1234.25
2386.45,-40.69,-48.7,57250,1234.5
2386.76,-39.97,-46.5,57270,1235
2387.04,-39.92,-46.4,57290,1235.25
2387.36,-39.30,-44.5,57310,1235.75
2387.67,-39.72,-45.7,57330,1236.25
2387.96,-39.73,-45.8,57350,1236.5
2388.26,-40.48,-48.1,57370,1236.5
2388.56,-39.38,-44.7,57390,1237
2388.88,-39.61,-45.4,57410,1237.5
2389.20,-39.24,-44.3,57430,1237.5
2389.51,-40.63,-48.5,57450,1238
2389.81,-39.16,-44.0,57470,1238.5
2390.11,-39.04,-43.7,57490,1238.5
2390.42,-39.48,-45.0,57510,1238.5
2390.74,-40.01,-46.6,57530,1239
2391.08,-38.17,-41.0,57550,1239.25
2391.43,-39.17,-44.1,57570,1239.25
2391.79,-39.66,-45.6,57590,1240
2392.15,-38.46,-41.9,57610,1240.5
2392.50,-40.59,-48.4,57630,1241
2392.80,-39.21,-44.2,57650,1241.5
2393.12,-39.59,-45.4,57670,1242
2393.47,-39.53,-45.2,57690,1242.5
2393.79,-39.08,-43.8,57710,1242.75
2394.15,-38.80,-42.9,57730,1243
2394.54,-38.59,-42.3,57750,1243
2394.90,-38.76,-42.8,57770,1243.75
2395.30,-38.88,-43.2,57790,1244
2395.68,-38.81,-43.0,57810,1244.5
2396.09,-38.26,-41.3,57830,1244.5
2396.44,-39.60,-45.4,57850,1245
2396.75,-39.97,-46.5,57870,1245.75
2397.08,-40.21,-47.2,57890,1246
2397.35,-40.01,-46.6,57910,1246.75
2397.67,-40.02,-46.7,57930,1247.25
2398.03,-38.17,-41.0,57950,1247.5
2398.38,-38.26,-41.3,57970,1248.25
2398.78,-38.92,-43.3,57990,1248.5
2399.05,-42.24,-53.4,58010,1249.25
2399.33,-42.10,-53.0,58030,1250
2399.56,-41.46,-51.1,58050,1250.25
2399.80,-42.91,-55.5,58070,1250.75
2400.08,-41.18,-50.2,58090,1252
2400.34,-42.57,-54.4,58110,1252.5
2400.66,-40.52,-48.2,58130,1253.75
2401.05,-38.39,-41.7,58150,1254
2401.44,-38.96,-43.4,58170,1254.5
2401.88,-37.84,-40.0,58190,1254.75
2402.28,-38.71,-42.7,58210,1255
2402.55,-42.03,-52.8,58230,1255.5
2402.87,-41.86,-52.3,58250,1256.5
2403.13,-41.00,-49.7,58270,1256.75
2403.37,-43.11,-56.1,58290,1257.25
2403.66,-42.13,-53.1,58310,1258
2403.91,-43.10,-56.0,58330,1258.75
2404.14,-41.94,-52.5,58350,1259.25
2404.37,-43.46,-57.2,58370,1260
2404.61,-41.94,-52.5,58390,1260.5
2404.83,-41.94,-52.5,58410,1261.25
2405.07,-42.29,-53.6,58430,1262
2405.27,-43.36,-56.8,58450,1262.5
2405.51,-42.02,-52.7,58470,1263.25
2405.73,-42.57,-54.4,58490,1263.25
2406.01,-41.92,-52.5,58510,1264
2406.30,-40.69,-48.7,58530,1264.75
2406.62,-40.96,-49.5,58550,1265
2406.92,-40.94,-49.5,58570,1265.5
2407.26,-39.03,-43.6,58590,1266.5
2407.60,-39.39,-44.7,58610,1266.75
2407.97,-38.98,-43.5,58630,1267.25
2408.32,-39.94,-46.4,58650,1268.25
2408.74,-38.21,-41.1,58670,1269
2409.12,-39.35,-44.6,58690,1269.25
2409.45,-39.84,-46.1,58710,1269.75
2409.78,-40.37,-47.7,58730,1270
2410.07,-41.51,-51.2,58750,1270.5
2410.35,-40.60,-48.4,58770,1270.75
2410.65,-40.52,-48.2,58790,1271
2410.98,-40.33,-47.6,58810,1272
2411.30,-38.86,-43.1,58830,1272.25
2411.65,-39.38,-44.7,58850,1272.75
2411.98,-38.44,-41.9,58870,1273.75
2412.36,-38.65,-42.5,58890,1274.25
2412.76,-38.42,-41.8,58910,1274.75
2413.11,-37.91,-40.2,58930,1275.5
2413.49,-38.37,-41.6,58950,1276
2413.89,-38.16,-41.0,58970,1276.5
2414.29,-37.59,-39.3,58990,1277
2414.72,-37.81,-39.9,59010,1278
2415.01,-40.86,-49.2,59030,1278.25
2415.29,-42.17,-53.2,59050,1279
2415.53,-42.71,-54.9,59070,1279.25
2415.78,-41.93,-52.5,59090,1280.25
2416.03,-44.18,-59.4,59110,1280.25
2416.26,-41.74,-51.9,59130,1281
2416.48,-42.64,-54.7,59150,1281.25
2416.72,-43.14,-56.2,59170,1281.5
2416.96,-44.35,-59.9,59190,1282
2417.17,-42.76,-55.0,59210,1282.75
2417.39,-41.30,-50.6,59230,1283.75
2417.66,-42.48,-54.2,59250,1284.25
2417.95,-40.53,-48.2,59270,1284.75
2418.34,-37.60,-39.3,59290,1285
2418.74,-38.46,-41.9,59310,1285.5
2419.20,-37.70,-39.6,59330,1286
2419.63,-37.70,-39.6,59350,1286.25
2420.05,-38.16,-41.0,59370,1286.25
2420.44,-39.78,-45.9,59390,1286.5
2420.74,-42.31,-53.6,59410,1287
2420.98,-41.86,-52.3,59430,1287.75
2421.22,-41.75,-51.9,59450,1288.5
2421.46,-42.80,-55.1,59470,1289.25
2421.67,-44.27,-59.6,59490,1289.5
2421.88,-44.20,-59.4,59510,1290.25
2422.09,-42.53,-54.3,59530,1290.75
2422.30,-43.73,-58.0,59550,1291.25
2422.55,-43.68,-57.8,59570,1292
2422.75,-42.81,-55.2,59590,1292.5
2422.95,-43.24,-56.5,59610,1292.75
2423.16,-42.71,-54.9,59630,1293.25
2423.39,-42.90,-55.5,59650,1294.5
2423.62,-42.13,-53.1,59670,1295.25
2423.83,-41.62,-51.5,59690,1295.5
2424.04,-41.98,-52.6,59710,1296.25
2424.28,-43.74,-58.0,59730,1296.75
2424.51,-42.79,-55.1,59750,1297.5
2424.73,-44.04,-58.9,59770,1298
2424.95,-44.15,-59.3,59790,1298.5
2425.16,-43.67,-57.8,59810,1298.75
2425.36,-42.12,-53.1,59830,1299
2425.55,-43.86,-58.4,59850,1299.25
2425.76,-42.74,-55.0,59870,1299.5
2425.95,-41.56,-51.4,59890,1300.25
2426.17,-42.86,-55.3,59910,1300.25
2426.39,-43.55,-57.4,59930,1300.5
2426.60,-43.35,-56.8,59950,1300.5
