"","Title","First Author","Year","URL","_gddid"
"133","40Ar/39Ar dating links Albuquerque Volcanoes to the Pringle Falls excursion and the Geomagnetic Instability Time Scale","Singer, Brad S.","2008","http://www.sciencedirect.com/science/article/pii/S0012821X07008175","54ccd445e138236bcc92a1bb"
"134","Early Cretaceous Na-rich granitoids and their enclaves in the Tengchong Block, SW China: Magmatism in relation to subduction of the Bangong–Nujiang Tethys ocean","Zhu, Ren-Zhi","2017","https://www.sciencedirect.com/science/article/pii/S0024493717301913","5a2ddfe0cf58f1328febf4c0"
"135","Contemporaneous formation of adjacent porphyry and epithermal Cu-Au deposits over 300 ka in northern Luzon, Philippines","Arribas, Antonio","1995","http://dx.doi.org/10.1130/0091-7613(1995)023<0337:cfoapa>2.3.co;2","5790e377cf58f154a31652fe"
"136","Selected bibliography of epithermal precious metal mineralization","Cunningham, C. G.","1986","https://www.sciencebase.gov/catalog/item/4f4e4a09e4b07f02db5fa6f5","55b03016e138238f9de48571"
"137","The Sanandaj–Sirjan Zone in the Neo-Tethyan suture, western Iran: Zircon U–Pb evidence of late Palaeozoic rifting of northern Gondwana and mid-Jurassic orogenesis","Fergusson, C.L.","2016","http://www.sciencedirect.com/science/article/pii/S1342937X1630199X","58b81094cf58f19f1dc315ce"
"138","Results from the balloon ozone intercomparison campaign (BOIC)","Hilsenrath, E.","1986","http://doi.wiley.com/10.1029/JD091iD12p13137","5694220ecf58f1377d5986ea"
"139","Binary model for two-dimensional magnetic anomalies","Blakely, Richard J.","1971","http://www.sciencedirect.com/science/article/pii/0012821X71900616","54fc346de138239936c6da16"
"140","Arc related Jurassic igneous and meta-igneous rocks in the Coastal Cordillera of northern Chile/Region Antofagasta","Lucassen, F.","1994","http://www.sciencedirect.com/science/article/pii/0024493794900442","54daa6f5e138235b0d06b3ae"
"141","Forced regressive shoreface sandstone from Himalayan foreland: Implications to early Himalayan tectonic evolution","Bera, M.K.","2010","http://www.sciencedirect.com/science/article/pii/S0037073810001454","54b4328fe138239d868561f1"
"142","New paleomagnetic data from Thurston Island: Implications for the tectonics of west Antarctica and Weddell Sea opening","Grunow, A. M.","1991","http://doi.wiley.com/10.1029/91JB01507","56c0b0a6cf58f15c72c8f0f0"
"143","Soil formation on supraglacial tephra deposits, Klutlan Glacier, Yukon Territory","Sanborn, P.","2010","http://pubs.aic.ca/doi/abs/10.4141/cjss10042","5759d2ffcf58f152d33c3650"
"144","An InSAR-based survey of volcanic deformation in the central Andes","Pritchard, M. E.","2004","http://doi.wiley.com/10.1029/2003GC000610","56745e03cf58f122156072ad"
"145","Table and analyses","","1991","http://www.tandfonline.com/doi/abs/10.1080/04597229108460035","5b0fb2aacf58f13f613f53d8"
"146","Sedimentary Evolution of the Japan Fore-Arc Region off Northern Honshu, Legs 56 and 57, Deep Sea Drilling Project","Arthur, M.A.","","http://deepseadrilling.org/56_57/dsdp_toc.htm","5c3580511faed655488c1bf7"
"147","Geochemistry of Basalts from the Shikoku and Daito Basins, Deep Sea Drilling Project Leg 58","Marsh, N.G.","","http://deepseadrilling.org/58/dsdp_toc.htm","5c3580511faed655488c1bf6"
"148","Permo-Triassic intermediate–felsic magmatism of the Truong Son belt, eastern margin of Indochina","Hoa, Tran Trong","2008","http://www.sciencedirect.com/science/article/pii/S1631071307003938","54f4fc80e13823054496a23b"
"149","Geology, geochronology and geochemistry of the Saishitang Cu deposit, East Kunlun Mountains, NW China: Constraints on ore genesis and tectonic setting","Wang, Hui","2016","http://www.sciencedirect.com/science/article/pii/S0169136815001791","55f45ae8cf58f16256a223fc"
"150","Stable isotope record of hydrothermal sulfate, sulfide and silicate minerals in the Darreh-Zar porphyry copper deposit in Kerman, southeastern Iran: Implications for petrogenesis and exploration","Parsapoor, A.","2014","http://www.sciencedirect.com/science/article/pii/S0375674214001290","55979eeee1382390cc6408f9"
"151","Tern�re Chloride mit trigonal-bipyramidalen Clustern: [M5(C2)]Cl9 (M = La?Pr)","Uhrlandt, Stefan","1995","http://doi.wiley.com/10.1002/zaac.19956210805","56ff6df4cf58f1265343a7e1"
"152","POTENTIOSTATIC STUDY OF IRON METEORITE CORROSION","Tackett, Stanford L.","1972","http://doi.wiley.com/10.1111/j.1945-5100.1972.tb00129.x","5bc9ab76cf58f19de5af186c"
"153","A preliminary assessment of geodynamic controls on depositional systems and sandstone diagenesis in back-arc basins, Western Pacific Ocean","de Vries Klein, George","1984","http://www.sciencedirect.com/science/article/pii/0040195184900118","54eb6f80e138237cc9151a3e"
"154","Age and petrogenesis of volcanic and intrusive rocks in the Sulphur Spring Range, central Nevada: Comparisons with ore-associated Eocene magma systems in the Great Basin","Ryskamp, Elizabeth B.","2008","http://dx.doi.org/10.1130/ges00113.1","579ceb3bcf58f11ff167956e"
"155","Geology and geochemistry of the West Ore Body and associated skarns, Copper Canyon porphyry copper deposits, Lander County, Nevada, with a section on electron microprobe analyses of andradite and diopside","Theodore, T. G.","1978","https://www.sciencebase.gov/catalog/item/4f4e4adce4b07f02db6861ce","55d7b683cf58f16581c4cbd3"
"156","The data of geochemistry","Clarke, Frank Wigglesworth","1924","https://www.sciencebase.gov/catalog/item/4f4e4aa9e4b07f02db668895","55b85e16e13823bd29ba8725"
"157","Vertical and lateral collapses on Tenerife (Canary Islands) and other volcanic ocean islands: Comment and Reply","Ancochea, E.","1998","http://dx.doi.org/10.1130/0091-7613(1998)026<0861:valcot>2.3.co;2","5792ce81cf58f14aeccf8c28"
"158","Transport, distribution and speciation of mercury in the Amazon River at the confluence of black and white waters of the Negro and Solimões Rivers","Seyler, P. T.","2003","http://doi.wiley.com/10.1002/hyp.1292","56c3ead1cf58f17493f84cc3"
"159","Phanerozoic palinspastic reconstructions of Great Basin geotectonics (Nevada-Utah, USA)","Dickinson, W. R.","2013","http://dx.doi.org/10.1130/ges00888.1","57a20957cf58f1305987cc4f"
"160","Riesiger sphärischer Cluster mit I -C 140 -Fulleren-Topologie","Heinl, Sebastian","2015","http://doi.wiley.com/10.1002/ange.201505516","5ab79684cf58f1a385b6e8ed"
"161","New Paleomagnetic and 40 Ar/ 39 Ar Geochronological Results for the South Shetland Islands, West Antarctica, and Their Tectonic Implications","Gao, Liang","2018","http://doi.wiley.com/10.1002/2017JB014677","5c3fe9381faed655488cf53c"
"162","New evidence for late mesozoic-early Cenozoic evolution of the Chilean Andes in the upper Tinguiririca valley (35 °S), central Chile","Charrier, Reynaldo","1996","http://www.sciencedirect.com/science/article/pii/S0895981196000351","54b70113e138230a74d1577f"
"163","Sm–Nd isotopic geochemistry of Precambrian to Paleozoic granitoid suites and the deep-crustal structure of the southeast margin of the Newfoundland Appalachians","Kerr, Andrew","1995","http://www.nrcresearchpress.com/doi/abs/10.1139/e95-019","574fbc2acf58f147b2bb940f"
"164","Composition, oxygen isotope geochemistry and origin of smectite in the metalliferous sediments of the Bauer Deep, southeast Pacific","Cole, T.G.","1985","http://www.sciencedirect.com/science/article/pii/0016703785902066","55b76012e1382373b63b7c39"
"165","Preandean geological configuration of the eastern North Patagonian Massif, Argentina","Gregori, Daniel A.","2013","http://www.sciencedirect.com/science/article/pii/S1674987113000029","5503e5e9e1382326932d830c"
"166","Oceanic islands and seamounts as staging posts for Copepoda Harpacticoida (Crustacea) – Shallow-water Paramesochridae Lang, 1944 from the North-East Atlantic Ocean, including the (re-)description of three species and one subspecies from the Madeiran Archipelago","Packmor, Jana","2015","http://www.sciencedirect.com/science/article/pii/S0079661114002018","57e27e7acf58f10b7a7e0d72"
"167","Site 848","Shipboard Scientific Party","","http://www-odp.tamu.edu/publications/138_IR/138TOC.HTM","5c3774931faed655488c3f02"
"168","He, Ar, N and C isotope compositions in Tatun Volcanic Group (TVG), Taiwan: Evidence for an important contribution of pelagic carbonates in the magmatic source","Roulleau, Emilie","2015","http://www.sciencedirect.com/science/article/pii/S0377027315002255","55f3cff8cf58f16256a2204a"
"169","Detection of atmospheric rivers: Evaluation and application of an algorithm for global studies","Guan, Bin","2015","http://doi.wiley.com/10.1002/2015JD024257","585b2fe9cf58f1a722da6d18"
"170","Linking sedimentation in the northern Andes to basement configuration, Mesozoic extension, and Cenozoic shortening: Evidence from detrital zircon U-Pb ages, Eastern Cordillera, Colombia","Horton, B. K.","2010","http://dx.doi.org/10.1130/b30118.1","579ee0b8cf58f10752397297"
"171","Partitioning of Si and O between liquid iron and silicate melt: A two-phase ab-initio molecular dynamics study","Zhang, Yigang","2009","http://doi.wiley.com/10.1029/2009GL039751","56f75043cf58f19c38026d4a"
"172","SUBJECT INDEX","","1979","http://doi.wiley.com/10.1111/j.1749-6632.1979.tb47804.x","56a87442cf58f1944253048c"
"173","Geochemistry, chronology and stratigraphy of Neogene tuffs of the Central Andean region","Placzek, Christa","2009","http://www.sciencedirect.com/science/article/pii/S1871101408000368","54d6387ae138238471e7f9b0"
"174","Processes controlling the composition of heavy mineral assemblages in sandstones","Morton, Andrew C","1999","http://www.sciencedirect.com/science/article/pii/S0037073898001183","54b4328ce138239d86855aa6"
"175","Poorly crystalline minerals protect organic carbon in clay subfractions from acid subsoil horizons","Mikutta, R.","2005","http://www.sciencedirect.com/science/article/pii/S0016706104003295","5513b060e1382394b500c7bf"
"176","BIOCHRONOLOGICAL RELATIONSHIPS OF THE EARLIEST SOUTH AMERICAN PALEOGENE MAMMALIAN FAUNAS","GELFO, JAVIER N.","2009","http://doi.wiley.com/10.1111/j.1475-4983.2008.00835.x","5682b590cf58f13bc8eceba7"
"177","Englacial tephrostratigraphy of Erebus volcano, Antarctica","Harpel, C.J.","2008","http://www.sciencedirect.com/science/article/pii/S0377027308003351","5544e226e138233dfd7d341d"
"178","Geochemical characteristics of zircons in the Ashizuri A-type granitoids: An additional granite topology tool for detrital zircon studies","Sawaki, Yusuke","2017","http://doi.wiley.com/10.1111/iar.12216","5a048c2bcf58f1b964029edc"
"179","Mesozoic transpression, transtension, subduction and metallogenesis in northern and central California","Ernst, W. G.","2008","http://doi.wiley.com/10.1111/j.1365-3121.2008.00834.x","56dda746cf58f122ee2f50c0"
"180","Triassic tectonics of the Ailaoshan Belt (SW China): Early Triassic collision between the South China and Indochina Blocks, and Middle Triassic intracontinental shearing","Faure, Michel","2016","http://www.sciencedirect.com/science/article/pii/S0040195116302219","580e6f5ccf58f184ab84ce74"
"181","Bulk chemical trends at arc volcanoes are not liquid lines of descent","Eichelberger, John C.","2006","http://www.sciencedirect.com/science/article/pii/S0024493705001386","54c7973ee13823b607fd39e3"
"182","1995 eruptions of Cerro Negro volcano, Nicaragua, and risk assessment for future eruptions","Hill, Brittain E.","1998","http://dx.doi.org/10.1130/0016-7606(1998)110<1231:eocnvn>2.3.co;2","579344d7cf58f16e06e5e999"
"183","Kinematics, exhumation, and sedimentation of the north-central Andes (Bolivia): An integrated thermochronometer and thermokinematic modeling approach","Rak, Adam J.","2017","http://doi.wiley.com/10.1002/2016TC004440","5a0494d3cf58f1b96402ac0e"
"184","Tectonometamorphic evolution of the Aracena metamorphic belt (SW Spain) resulting from ridge-trench interaction during Variscan plate convergence","Díaz Azpiroz, M.","2006","http://doi.wiley.com/10.1029/2004TC001742","56e32799cf58f15e9c64d648"
"185","2D Magnetotelluric interpretation of the crust electrical resistivity across the Pampean terrane–Río de la Plata suture, in central Argentina","Favetto, Alicia","2008","http://www.sciencedirect.com/science/article/pii/S0040195108001455","54ba29d2e1382369e57e4fc8"
"186","Theme 3: Volatiles of the earth","","2004","http://www.sciencedirect.com/science/article/pii/S0016703704003230","55c311dbcf58f1a8110b8d6f"
"187","Tectonic significance of Cretaceous-Tertiary magmatic and structural evolution of the northern margin of the Xolapa Complex, Tierra Colorada area, southern Mexico","Solari, L.A.","2007","http://dx.doi.org/10.1130/b26023.1","579cbfe4cf58f10d11c766ee"
"188","Effect of trace metal-limited growth on the postmortem dissolution of the marine diatom Pseudo-nitzschia delicatissima","Boutorh, Julia","2016","http://doi.wiley.com/10.1002/2015GB005088","56e493c4cf58f11d15965091"
"189","Characterization of Yeasts and Filamentous Fungi using MALDI Lipid Phenotyping","Stübiger, Gerald","2016","https://www.sciencedirect.com/science/article/pii/S0167701216302202","5abe3554cf58f1268968d1ff"
"190","Druck- und Durchflußmessungen bei flüssigen Metallen","Schelten-Peterssen, B.","1965","http://doi.wiley.com/10.1002/cite.330370311","5a544c7dcf58f16a8011c255"
"191","Jurassic–earliest Cretaceous tectonostratigraphic evolution of the Erlian Basin, Northeast China: Records of polyphase intracontinental deformation in Northeast Asia","Zhao, Xian-Zheng","2018","https://www.sciencedirect.com/science/article/pii/S0264817218302563","5c2d6cea1faed655488b4297"
"192","The Eocene apex of panorpoid scorpionfly family diversity","Archibald, S. Bruce","2013","https://www.cambridge.org/core/product/identifier/S0022336000001736/type/journal_article","5c64e0fa1faed6554895c892"
"193","Absolute differential and integral electron excitation cross sections for atomic nitrogen: 1. The 4 S o → 3 s 4 P (λ1200 Å) transition from 30 to 100 eV","Doering, J. P.","1991","http://doi.wiley.com/10.1029/91JA01462","56be631bcf58f15c72c8c3a5"
"194","Minerals explained 24: The micas","","1998","http://doi.wiley.com/10.1046/j.1365-2451.1998.014001032.x","57c2e3dacf58f1060ddd0907"
"195","Mannitol Application Alleviates Boron Toxicity in Wheat Seedlings","Coskun, Yasemin","2014","http://www.tandfonline.com/doi/abs/10.1080/00103624.2013.867054","58ea84d1cf58f1517a8384d4"
"196","Implications of magmatic epidote-bearing plutons on crystal evolution in the accreted terranes of northwestern North America","Zen, E-an","1985","http://dx.doi.org/10.1130/0091-7613(1985)13<266:iomepo>2.0.co;2","57887f6acf58f12de97aa290"
"197","Beitr�ge zum thermischen Verhalten von Sulfaten. VII [1, 2]. Zum chemischen Transport von ZnSO4 und Zn3O(SO4)2","Bald, L.","1984","http://doi.wiley.com/10.1002/zaac.19845090203","57000afecf58f16526d43fa3"
